paper ID_df1,paper title_df1,author names_df1,publication venue_df1,year of publication_df1,bucket_df1,paper ID_df2,paper title_df2,author names_df2,publication venue_df2,year of publication_df2,bucket_df2,similarity_score,ID
5390882d20f70186a0d8daca,wavelet synopses with error guarantees,"minos garofalakis, phillip b gibbons",proceedings of the 2002 acm sigmod international conference on management of data,2002,w,53e9b2c6b7602d9703d6f1b0,wavelet synopses with error guarantees,"minos n garofalakis, phillip b gibbons",sigmod conference,2002,w,1.0,5390882d20f70186a0d8daca53e9b2c6b7602d9703d6f1b0
5390882d20f70186a0d8dad4,"tpcds, taking decision support benchmarking to the next level","meikel poess, bryan smith, lubor kollar, paul larson",proceedings of the 2002 acm sigmod international conference on management of data,2002,t,53e9babab7602d97046e6b56,"tpcds, taking decision support benchmarking to the next level","meikel pöss, bryan smith, lubor kollár, peråke larson",sigmod conference,2002,t,1.0,5390882d20f70186a0d8dad453e9babab7602d97046e6b56
5390882d20f70186a0d8dad5,midtier caching the timesten approach, the timesten team,proceedings of the 2002 acm sigmod international conference on management of data,2002,m,53e9a396b7602d9702ca8ec1,midtier caching the timesten approach,timesten team,sigmod conference,2002,m,1.0,5390882d20f70186a0d8dad553e9a396b7602d9702ca8ec1
5390882d20f70186a0d8dac4,mining long sequential patterns in a noisy environment,"jiong yang, wei wang, philip s yu, jiawei han",proceedings of the 2002 acm sigmod international conference on management of data,2002,m,53e9b8eeb7602d97044d1c33,mining long sequential patterns in a noisy environment,"jiong yang, wei wang 0010, philip s yu, jiawei han",sigmod conference,2002,m,1.0,5390882d20f70186a0d8dac453e9b8eeb7602d97044d1c33
5390882d20f70186a0d8dad2,automating physical database design in a parallel database,"jun rao, chun zhang, nimrod megiddo, guy lohman",proceedings of the 2002 acm sigmod international conference on management of data,2002,a,53e9ad81b7602d9703774a89,automating physical database design in a parallel database,"jun rao, chun zhang, nimrod megiddo, guy m lohman",sigmod conference,2002,a,1.0,5390882d20f70186a0d8dad253e9ad81b7602d9703774a89
5390882d20f70186a0d8dad8,dbcache database caching for web application servers,"mehmet altinel, qiong luo, sailesh krishnamurthy, c mohan, hamid pirahesh, bruce g lindsay, honguk woo, larry brown",proceedings of the 2002 acm sigmod international conference on management of data,2002,d,53e9b740b7602d97042dbd07,dbcache database caching for web application servers,"mehmet altinel, qiong luo, sailesh krishnamurthy, c mohan, hamid pirahesh, bruce g lindsay 0001, honguk woo, larry brown",sigmod conference,2002,d,1.0,5390882d20f70186a0d8dad853e9b740b7602d97042dbd07
5390882d20f70186a0d8dada,rainbow mappingdriven xquery processing system,"xin zhang, mukesh mulchandani, steffen christ, brian murphy, elke a rundensteiner",proceedings of the 2002 acm sigmod international conference on management of data,2002,r,53e9a8ffb7602d970324e54a,rainbow mappingdriven xquery processing system,"xin zhang 0002, mukesh mulchandani, steffen christ, brian murphy, elke a rundensteiner",sigmod conference,2002,r,1.0,5390882d20f70186a0d8dada53e9a8ffb7602d970324e54a
5390882d20f70186a0d8dace,garlic a new flavor of federated query processing for db2,"vanja josifovski, peter schwarz, laura haas, eileen lin",proceedings of the 2002 acm sigmod international conference on management of data,2002,g,53e9bcd9b7602d970495fadd,garlic a new flavor of federated query processing for db2,"vanja josifovski, peter m schwarz, laura m haas, eileen tien lin",sigmod conference,2002,g,1.0,5390882d20f70186a0d8dace53e9bcd9b7602d970495fadd
5390882d20f70186a0d8dadb,the xxl search engine ranked retrieval of xml data using indexes and ontologies,"anja theobald, gerhard weikum",proceedings of the 2002 acm sigmod international conference on management of data,2002,t,53e9b86db7602d970443a111,the xxl search engine ranked retrieval of xml data using indexes and ontologies,"anja theobald, gerhard weikum",sigmod conference,2002,t,1.0,5390882d20f70186a0d8dadb53e9b86db7602d970443a111
5390882d20f70186a0d8dac5,a monte carlo algorithm for fast projective clustering,"cecilia m procopiuc, michael jones, pankaj k agarwal, t m murali",proceedings of the 2002 acm sigmod international conference on management of data,2002,a,53e9a1eeb7602d9702af0954,a monte carlo algorithm for fast projective clustering,"cecilia magdalena procopiuc, michael jones, pankaj k agarwal, t m murali",sigmod conference,2002,a,1.0,5390882d20f70186a0d8dac553e9a1eeb7602d9702af0954
5390882d20f70186a0d8dacc,coordinating backuprecovery and data consistency between database and file systems,"suparna bhattacharya, c mohan, karen w brannon, inderpal narang, huii hsiao, mahadevan subramanian",proceedings of the 2002 acm sigmod international conference on management of data,2002,c,53e9b8fcb7602d97044e1d6a,coordinating backuprecovery and data consistency between database and file systems,"suparna bhattacharya, c mohan, karen brannon, inderpal narang, huii hsiao, mahadevan subramanian",sigmod conference,2002,c,1.0,5390882d20f70186a0d8dacc53e9b8fcb7602d97044e1d6a
5390882d20f70186a0d8dad6,web caching for database applications with oracle web cache,"jesse anton, lawrence jacobs, xiang liu, jordan parker, zheng zeng, tie zhong",proceedings of the 2002 acm sigmod international conference on management of data,2002,w,53e9bd1eb7602d97049a97eb,web caching for database applications with oracle web cache,"jesse anton, lawrence jacobs, xiang liu, jordan parker, zheng zeng, tie zhong",sigmod conference,2002,w,1.0,5390882d20f70186a0d8dad653e9bd1eb7602d97049a97eb
5390882d20f70186a0d8dacd,an ebxml infrastructure implementation through uddi registries and rosettanet pips,"asuman dogac, yusuf tambag, pinar pembecioglu, sait pektas, gokce laleci, gokhan kurt, serkan toprak, yildiray kabak",proceedings of the 2002 acm sigmod international conference on management of data,2002,a,53e9be2eb7602d9704ae82bd,an ebxml infrastructure implementation through uddi registries and rosettanet pips,"asuman dogac, yusuf tambag, pinar pembecioglu, sait pektas, gokce laleci, gokhan kurt, serkan toprak, yildiray kabak",sigmod conference,2002,a,1.0,5390882d20f70186a0d8dacd53e9be2eb7602d9704ae82bd
5390882d20f70186a0d8dac2,general match a subsequence matching method in timeseries databases based on generalized windows,"yangsae moon, kyuyoung whang, wookshin han",proceedings of the 2002 acm sigmod international conference on management of data,2002,g,53e9bc0ab7602d970486e1e4,general match a subsequence matching method in timeseries databases based on generalized windows,"yangsae moon, kyuyoung whang, wookshin han",sigmod conference,2002,g,1.0,5390882d20f70186a0d8dac253e9bc0ab7602d970486e1e4
5390882d20f70186a0d8dade,xcache a semantic caching system for xml queries,"li chen, elke a rundensteiner, song wang",proceedings of the 2002 acm sigmod international conference on management of data,2002,x,53e9bc6db7602d97048e6f1b,xcache a semantic caching system for xml queries,"li chen, elke a rundensteiner, song wang",sigmod conference,2002,x,1.0,5390882d20f70186a0d8dade53e9bc6db7602d97048e6f1b
5390882d20f70186a0d8dac8,"hierarchical subspace sampling a unified framework for high dimensional data reduction, selectivity estimation and nearest neighbor search",charu c aggarwal,proceedings of the 2002 acm sigmod international conference on management of data,2002,h,53e9bb22b7602d970475b376,"hierarchical subspace sampling a unified framework for high dimensional data reduction, selectivity estimation and nearest neighbor search",charu c aggarwal,sigmod conference,2002,h,1.0,5390882d20f70186a0d8dac853e9bb22b7602d970475b376
5390882d20f70186a0d8dae2,distributing queries over lowpower wireless sensor networks,"samuel madden, joseph m hellerstein",proceedings of the 2002 acm sigmod international conference on management of data,2002,d,53e9b91eb7602d9704506fdc,distributing queries over lowpower wireless sensor networks,"samuel madden, joseph m hellerstein",sigmod conference,2002,d,1.0,5390882d20f70186a0d8dae253e9b91eb7602d9704506fdc
5390882d20f70186a0d8dadc,toxgene a templatebased data generator for xml,"denilson barbosa, alberto mendelzon, john keenleyside, kelly lyons",proceedings of the 2002 acm sigmod international conference on management of data,2002,t,53e9bb23b7602d970475d139,toxgene a templatebased data generator for xml,"denilson barbosa, alberto o mendelzon, john keenleyside, kelly a lyons",sigmod conference,2002,t,1.0,5390882d20f70186a0d8dadc53e9bb23b7602d970475d139
5390882d20f70186a0d8dac1,continually evaluating similaritybased pattern queries on a streaming time series,"like gao, x sean wang",proceedings of the 2002 acm sigmod international conference on management of data,2002,c,53e99fddb7602d97028b9693,continually evaluating similaritybased pattern queries on a streaming time series,"like gao, xiaoyang sean wang",sigmod conference,2002,c,1.0,5390882d20f70186a0d8dac153e99fddb7602d97028b9693
5390882d20f70186a0d8dae5,xl a platform for web services,"daniela florescu, andreas grünhagen, donald kossmann, steffen rost",proceedings of the 2002 acm sigmod international conference on management of data,2002,x,53e9b4a5b7602d9703fb12e1,xl a platform for web services,"daniela florescu, andreas grünhagen, donald kossmann, steffen rost",sigmod conference,2002,x,1.0,5390882d20f70186a0d8dae553e9b4a5b7602d9703fb12e1
5390882d20f70186a0d8dae4,roadrunner automatic data extraction from dataintensive web sites,"valter crescenzi, giansalvatore mecca, paolo merialdo",proceedings of the 2002 acm sigmod international conference on management of data,2002,r,53e99dabb7602d97026695ad,roadrunner automatic data extraction from dataintensive web sites,"valter crescenzi, giansalvatore mecca, paolo merialdo",sigmod conference,2002,r,1.0,5390882d20f70186a0d8dae453e99dabb7602d97026695ad
5390882d20f70186a0d8daea,xbase making your gigabyte disk queriable,"hongjun lu, guoren wang, ge yu, yubin bao, jianhua lv, yaxin yu",proceedings of the 2002 acm sigmod international conference on management of data,2002,x,53e9b145b7602d9703bcaa1e,xbase making your gigabyte disk queriable,"hongjun lu, guoren wang, ge yu, yubin bao, jianhua lv, yaxin yu",sigmod conference,2002,x,1.0,5390882d20f70186a0d8daea53e9b145b7602d9703bcaa1e
5390882d20f70186a0d8dae9,hdeye visual clustering of high dimensional data,"alexander hinneburg, daniel a keim, markus wawryniuk",proceedings of the 2002 acm sigmod international conference on management of data,2002,h,53e9b1eab7602d9703c8248d,hdeye visual clustering of high dimensional data,"alexander hinneburg, daniel a keim, markus wawryniuk",sigmod conference,2002,h,1.0,5390882d20f70186a0d8dae953e9b1eab7602d9703c8248d
5390882d20f70186a0d8daed,going public opensource databases and database research,philippe bonnet,proceedings of the 2002 acm sigmod international conference on management of data,2002,g,53e9b0a5b7602d9703b12652,going public opensource databases and database research,philippe bonnet,sigmod conference,2002,g,1.0,5390882d20f70186a0d8daed53e9b0a5b7602d9703b12652
5390882d20f70186a0d8dae3,gigascope high performance network monitoring with an sql interface,"chuck cranor, yuan gao, theodore johnson, vlaidslav shkapenyuk, oliver spatscheck",proceedings of the 2002 acm sigmod international conference on management of data,2002,g,53e99b6ab7602d970240f7ca,gigascope high performance network monitoring with an sql interface,"charles d cranor, yuan gao, theodore johnson, vladislav shkapenyuk, oliver spatscheck",sigmod conference,2002,g,1.0,5390882d20f70186a0d8dae353e99b6ab7602d970240f7ca
5390882d20f70186a0d8dab9,partial results for online query processing,"vijayshankar raman, joseph m hellerstein",proceedings of the 2002 acm sigmod international conference on management of data,2002,p,53e99bfeb7602d97024a81ca,partial results for online query processing,"vijayshankar raman, joseph m hellerstein",sigmod conference,2002,p,1.0,5390882d20f70186a0d8dab953e99bfeb7602d97024a81ca
5390882d20f70186a0d8daf1,"database tuning principles, experiments, and troubleshooting techniques part i","dennis shasha, philippe bonnet",proceedings of the 2002 acm sigmod international conference on management of data,2002,d,53e9be4ab7602d9704b05415,"database tuning principles, experiments, and troubleshooting techniques part i","dennis shasha, philippe bonnet",sigmod conference,2002,d,1.0,5390882d20f70186a0d8daf153e9be4ab7602d9704b05415
5390882d20f70186a0d8daf3,software as a service asp and asp aggregation,christoph bussler,proceedings of the 2002 acm sigmod international conference on management of data,2002,s,53e9bc31b7602d970489d6c7,software as a service asp and asp aggregation,christoph bussler,sigmod conference,2002,s,1.0,5390882d20f70186a0d8daf353e9bc31b7602d970489d6c7
5390882d20f70186a0d8daf0,tutorial application servers and associated technologies,c mohan,proceedings of the 2002 acm sigmod international conference on management of data,2002,t,53e9ab69b7602d970350a4e7,application servers and associated technologies,c mohan,vldb,2002,a,0.8333333333333334,5390882d20f70186a0d8daf053e9ab69b7602d970350a4e7
5390882d20f70186a0d8daaf,fractal prefetching btrees optimizing both cache and disk performance,"shimin chen, phillip b gibbons, todd c mowry, gary valentin",proceedings of the 2002 acm sigmod international conference on management of data,2002,f,53e9a711b7602d9703046022,fractal prefetching btrees optimizing both cache and disk performance,"shimin chen, phillip b gibbons, todd c mowry, gary valentin",sigmod conference,2002,f,1.0,5390882d20f70186a0d8daaf53e9a711b7602d9703046022
5390882d20f70186a0d8daa7,processing complex aggregate queries over data streams,"alin dobra, minos garofalakis, johannes gehrke, rajeev rastogi",proceedings of the 2002 acm sigmod international conference on management of data,2002,p,53e9bbd4b7602d9704821919,processing complex aggregate queries over data streams,"alin dobra, minos n garofalakis, johannes gehrke, rajeev rastogi",sigmod conference,2002,p,1.0,5390882d20f70186a0d8daa753e9bbd4b7602d9704821919
5390882d20f70186a0d8dae7,dbxplorer enabling keyword search over relational databases,"sanjay agrawal, surajit chaudhuri, gautam das",proceedings of the 2002 acm sigmod international conference on management of data,2002,d,53e9a3c0b7602d9702cd007f,dbxplorer enabling keyword search over relational databases,"sanjay agrawal, surajit chaudhuri, gautam das",sigmod conference,2002,d,1.0,5390882d20f70186a0d8dae753e9a3c0b7602d9702cd007f
5390882d20f70186a0d8dabc,holistic twig joins optimal xml pattern matching,"nicolas bruno, nick koudas, divesh srivastava",proceedings of the 2002 acm sigmod international conference on management of data,2002,h,53e9a813b7602d970315a659,holistic twig joins optimal xml pattern matching,"nicolas bruno, nick koudas, divesh srivastava",sigmod conference,2002,h,1.0,5390882d20f70186a0d8dabc53e9a813b7602d970315a659
