paper ID_df1,paper title_df1,author names_df1,publication venue_df1,year of publication_df1,index_df1,paper ID_df2,paper title_df2,author names_df2,publication venue_df2,year of publication_df2,index_df2,similarity_score
5390882d20f70186a0d8dae4,roadrunner automatic data extraction from dataintensive web sites,"valter crescenzi, giansalvatore mecca, paolo merialdo",proceedings of the 2002 acm sigmod international conference on management of data,2002,1830,53e9a089b7602d970296f76e,roadrunner towards automatic data extraction from large web sites,"valter crescenzi, giansalvatore mecca, paolo merialdo",vldb,2001,3377,0.7899999999999999
5390882d20f70186a0d8dae4,roadrunner automatic data extraction from dataintensive web sites,"valter crescenzi, giansalvatore mecca, paolo merialdo",proceedings of the 2002 acm sigmod international conference on management of data,2002,1830,53e99dabb7602d97026695ad,roadrunner automatic data extraction from dataintensive web sites,"valter crescenzi, giansalvatore mecca, paolo merialdo",sigmod conference,2002,3922,1.0
5390882d20f70186a0d8daea,xbase making your gigabyte disk queriable,"hongjun lu, guoren wang, ge yu, yubin bao, jianhua lv, yaxin yu",proceedings of the 2002 acm sigmod international conference on management of data,2002,1832,53e9b145b7602d9703bcaa1e,xbase making your gigabyte disk queriable,"hongjun lu, guoren wang, ge yu, yubin bao, jianhua lv, yaxin yu",sigmod conference,2002,3819,1.0
5390882d20f70186a0d8dae9,hdeye visual clustering of high dimensional data,"alexander hinneburg, daniel a keim, markus wawryniuk",proceedings of the 2002 acm sigmod international conference on management of data,2002,1833,53e9b1eab7602d9703c8248d,hdeye visual clustering of high dimensional data,"alexander hinneburg, daniel a keim, markus wawryniuk",sigmod conference,2002,3954,1.0
5390882d20f70186a0d8daed,going public opensource databases and database research,philippe bonnet,proceedings of the 2002 acm sigmod international conference on management of data,2002,1834,53e9b0a5b7602d9703b12652,going public opensource databases and database research,philippe bonnet,sigmod conference,2002,4796,1.0
5390882d20f70186a0d8dae3,gigascope high performance network monitoring with an sql interface,"chuck cranor, yuan gao, theodore johnson, vlaidslav shkapenyuk, oliver spatscheck",proceedings of the 2002 acm sigmod international conference on management of data,2002,1835,53e99b6ab7602d970240f7ca,gigascope high performance network monitoring with an sql interface,"charles d cranor, yuan gao, theodore johnson, vladislav shkapenyuk, oliver spatscheck",sigmod conference,2002,4102,0.9344827586206896
5390882d20f70186a0d8dab9,partial results for online query processing,"vijayshankar raman, joseph m hellerstein",proceedings of the 2002 acm sigmod international conference on management of data,2002,1836,53e99bfeb7602d97024a81ca,partial results for online query processing,"vijayshankar raman, joseph m hellerstein",sigmod conference,2002,4679,1.0
5390882d20f70186a0d8daf1,"database tuning principles, experiments, and troubleshooting techniques part i","dennis shasha, philippe bonnet",proceedings of the 2002 acm sigmod international conference on management of data,2002,1837,53e9be4ab7602d9704b05415,"database tuning principles, experiments, and troubleshooting techniques part i","dennis shasha, philippe bonnet",sigmod conference,2002,3438,1.0
5390882d20f70186a0d8daf2,"database tuning principles, experiments, and troubleshooting techniques part ii","dennis shasha, philippe bonnet",proceedings of the 2002 acm sigmod international conference on management of data,2002,1838,53e9be4ab7602d9704b05415,"database tuning principles, experiments, and troubleshooting techniques part i","dennis shasha, philippe bonnet",sigmod conference,2002,3438,0.8599999999999999
5390882d20f70186a0d8daf3,software as a service asp and asp aggregation,christoph bussler,proceedings of the 2002 acm sigmod international conference on management of data,2002,1839,53e9bc31b7602d970489d6c7,software as a service asp and asp aggregation,christoph bussler,sigmod conference,2002,4782,1.0
5390882d20f70186a0d8daf0,tutorial application servers and associated technologies,c mohan,proceedings of the 2002 acm sigmod international conference on management of data,2002,1840,53e9ab69b7602d970350a4e7,application servers and associated technologies,c mohan,vldb,2002,3685,0.8833333333333333
5390882d20f70186a0d8daaf,fractal prefetching btrees optimizing both cache and disk performance,"shimin chen, phillip b gibbons, todd c mowry, gary valentin",proceedings of the 2002 acm sigmod international conference on management of data,2002,1841,53e9a711b7602d9703046022,fractal prefetching btrees optimizing both cache and disk performance,"shimin chen, phillip b gibbons, todd c mowry, gary valentin",sigmod conference,2002,3624,1.0
5390882d20f70186a0d8daa7,processing complex aggregate queries over data streams,"alin dobra, minos garofalakis, johannes gehrke, rajeev rastogi",proceedings of the 2002 acm sigmod international conference on management of data,2002,1842,53e9bbd4b7602d9704821919,processing complex aggregate queries over data streams,"alin dobra, minos n garofalakis, johannes gehrke, rajeev rastogi",sigmod conference,2002,4863,0.9898305084745762
5390882d20f70186a0d8dae7,dbxplorer enabling keyword search over relational databases,"sanjay agrawal, surajit chaudhuri, gautam das",proceedings of the 2002 acm sigmod international conference on management of data,2002,1844,53e9a3c0b7602d9702cd007f,dbxplorer enabling keyword search over relational databases,"sanjay agrawal, surajit chaudhuri, gautam das",sigmod conference,2002,4138,1.0
5390882d20f70186a0d8dabc,holistic twig joins optimal xml pattern matching,"nicolas bruno, nick koudas, divesh srivastava",proceedings of the 2002 acm sigmod international conference on management of data,2002,1847,53e9a813b7602d970315a659,holistic twig joins optimal xml pattern matching,"nicolas bruno, nick koudas, divesh srivastava",sigmod conference,2002,4856,1.0
5390882d20f70186a0d8db97,a pictorial query language for querying geographic databases using positional and olap operators,"elaheh pourabbas, maurizio rafanelli",acm sigmod record,2002,1849,53e9b565b7602d970409d6df,a pictorial query language for querying geographic databases using positional and olap operators,"elaheh pourabbas, maurizio rafanelli",sigmod record,2002,3173,1.0
5590dae80cf237666fc294da,book review column,karl aberer,acm sigmod record,2002,1850,53e997e9b7602d9701fe4526,book review column,karl aberer,sigmod record,2001,3022,1.0
5590dae80cf237666fc294da,book review column,karl aberer,acm sigmod record,2002,1850,53e997e9b7602d9701fe4527,book review column,karl aberer,sigmod record,2003,3260,1.0
5590dae80cf237666fc294da,book review column,karl aberer,acm sigmod record,2002,1850,53e997e9b7602d9701fe4525,book review column,karl aberer,sigmod record,2003,4961,1.0
5390882d20f70186a0d8dba1,report on the acm fourth international workshop on data warehousing and olap dolap 2001,joachim hammer,acm sigmod record,2002,1852,53e99ccab7602d970257c485,report on the acm fourth international workshop on data warehousing and olap dolap 2001,joachim hammer,sigmod record,2002,3244,1.0
5390882d20f70186a0d8db9b,from ternary relationship to relational tables a case against common beliefs,rafael camps paré,acm sigmod record,2002,1854,53e9a689b7602d9702fb96f0,from ternary relationship to relational tables a case against common beliefs,rafael camps,sigmod record,2002,3738,0.9166666666666666
5390882d20f70186a0d8dba3,phoenix project faulttolerant applications,"roger barga, david lomet",acm sigmod record,2002,1855,53e9aed1b7602d97038fac02,phoenix project faulttolerant applications,"roger s barga, david b lomet",sigmod record,2002,2956,0.9666666666666666
5390882d20f70186a0d8dba4,sqlxml is making good progress,"andrew eisenberg, jim melton",acm sigmod record,2002,1856,53e9ae04b7602d9703810ef7,sqlxml is making good progress,"andrew eisenberg, jim melton",sigmod record,2002,4393,1.0
5390882d20f70186a0d8daef,querying and mining data streams you only get one look a tutorial,"minos garofalakis, johannes gehrke, rajeev rastogi",proceedings of the 2002 acm sigmod international conference on management of data,2002,1857,53e9b413b7602d9703f0ab43,querying and mining data streams you only get one look a tutorial,"minos n garofalakis, johannes gehrke, rajeev rastogi",sigmod conference,2002,4682,0.9874999999999999
5390882d20f70186a0d8db9a,cluster validity methods part i,"maria halkidi, yannis batistakis, michalis vazirgiannis",acm sigmod record,2002,1858,53e9ac8fb7602d97036690e5,cluster validity methods part i,"maria halkidi, yannis batistakis, michalis vazirgiannis",sigmod record,2002,3000,1.0
5390882d20f70186a0d8dba5,combining fuzzy information an overview,ronald fagin,acm sigmod record,2002,1859,53e9ac2db7602d97035eea81,combining fuzzy information an overview,ronald fagin,sigmod record,2002,3600,1.0
5390882d20f70186a0d8daee,implementing xquery,paul cotton,proceedings of the 2002 acm sigmod international conference on management of data,2002,1860,53e997b9b7602d9701f9ec80,implementing xquery,paul cotton,sigmod conference,2002,3801,1.0
5390882d20f70186a0d8dba2,a brief survey of web data extraction tools,"alberto h f laender, berthier a ribeironeto, altigran s da silva, juliana s teixeira",acm sigmod record,2002,1861,53e9aa0fb7602d97033792a6,a brief survey of web data extraction tools,"alberto h f laender, berthier a ribeironeto, altigran soares da silva, juliana s teixeira",sigmod record,2002,3030,0.9766233766233765
5390882d20f70186a0d8daeb,xmdvtool visual interactive data exploration and trend discovery of highdimensional data sets,"elke a rundensteiner, matthew o ward, jing yang, punit r doshi",proceedings of the 2002 acm sigmod international conference on management of data,2002,1862,53e9a3c8b7602d9702cdc284,xmdvtool visual interactive data exploration and trend discovery of highdimensional data sets,"elke a rundensteiner, matthew o ward, jing yang 0001, punit r doshi",sigmod conference,2002,4212,0.976190476190476
5390882d20f70186a0d8daec,data streams fresh current or stagnant backwater panel,"joseph m hellerstein, jennifer widom",proceedings of the 2002 acm sigmod international conference on management of data,2002,1863,53e9bbeab7602d970483efb6,data streams fresh current or stagnant backwater panel,"joseph m hellerstein, jennifer widom",sigmod conference,2002,4345,1.0
5390882d20f70186a0d8dae6,cubeexplorer online exploration of data cubes,"jiawei han, jianyong wang, guozhu dong, jian pei, ke wang",proceedings of the 2002 acm sigmod international conference on management of data,2002,1864,53e99ef4b7602d97027c06a6,cubeexplorer online exploration of data cubes,"jiawei han, jianyong wang, guozhu dong, jian pei, ke wang",sigmod conference,2002,4795,1.0
5390882d20f70186a0d8dadf,acdn a content delivery network for applications,"pradnya karbhari, michael rabinovich, zhen xiao, fred douglis",proceedings of the 2002 acm sigmod international conference on management of data,2002,1866,53e99cf5b7602d97025ac21a,acdn a content delivery network for applications,"pradnya karbhari, michael rabinovich, zhen xiao, fred douglis",sigmod conference,2002,4364,1.0
5390882d20f70186a0d8dae1,cougar the network is the database,"wai fu fung, david sun, johannes gehrke",proceedings of the 2002 acm sigmod international conference on management of data,2002,1867,53e999eeb7602d9702231c4b,cougar the network is the database,"wai fu fung, david sun, johannes gehrke",sigmod conference,2002,3637,1.0
5390882d20f70186a0d8dae0,"commix towards effective web information extraction, integration and query answering","tengjiao wang, shiwei tang, dongqing yang, jun gao, yuqing wu, jian pei",proceedings of the 2002 acm sigmod international conference on management of data,2002,1868,53e9abc5b7602d97035791da,"commix towards effective web information extraction, integration and query answering","tengjiao wang, shiwei tang, dongqing yang, jun gao, yuqing wu, jian pei",sigmod conference,2002,4385,1.0
5390882d20f70186a0d8dad1,quadtree and rtree indexes in oracle spatial a comparison using gis data,"ravi kanth v kothuri, siva ravada, daniel abugov",proceedings of the 2002 acm sigmod international conference on management of data,2002,1869,53e9ba6ab7602d970468aa3b,quadtree and rtree indexes in oracle spatial a comparison using gis data,"kothuri venkata ravi kanth, siva ravada, daniel abugov",sigmod conference,2002,4368,0.952
5390882d20f70186a0d8dadd,visual coko a debugger for query optimizer development,"daniel j abadi, mitch cherniack",proceedings of the 2002 acm sigmod international conference on management of data,2002,1870,53e9ae6fb7602d970388be92,visual coko a debugger for query optimizer development,"daniel j abadi, mitch cherniack",sigmod conference,2002,4112,1.0
