paper ID_df1,paper title_df1,author names_df1,publication venue_df1,year of publication_df1,index_df1,key,paper ID_df2,paper title_df2,author names_df2,publication venue_df2,year of publication_df2,index_df2,common_authors,num_authors_df1,num_authors_df2,similarity_score,ID
53908a7420f70186a0da4548,incremental clustering for mining in a data warehousing environment,"martin ester, hanspeter kriegel, jörg sander, michael wimmer, xiaowei xu",vldb 98 proceedings of the 24rd international conference on very large data bases,1998,2070,1,53e9b360b7602d9703e3f35e,incremental clustering for mining in a data warehousing environment,"martin ester, hanspeter kriegel, jörg sander, michael wimmer, xiaowei xu",vldb,1998,4746,"{'xiaowei xu', 'martin ester', 'hanspeter kriegel', 'michael wimmer', 'jörg sander'}",5,5,1.0,53908a7420f70186a0da454853e9b360b7602d9703e3f35eincremental clustering for mining in a data warehousing environmentincremental clustering for mining in a data warehousing environment
53908a7420f70186a0da44a0,querying continuous time sequences,"ling lin, tore risch",vldb 98 proceedings of the 24rd international conference on very large data bases,1998,2071,1,53e99b3cb7602d97023d98ac,querying continuous time sequences,"ling lin, tore risch",vldb,1998,3687,"{'tore risch', 'ling lin'}",2,2,1.0,53908a7420f70186a0da44a053e99b3cb7602d97023d98acquerying continuous time sequencesquerying continuous time sequences
53908a7420f70186a0da453f,a quantitative analysis and performance study for similaritysearch methods in highdimensional spaces,"roger weber, hansjörg schek, stephen blott",vldb 98 proceedings of the 24rd international conference on very large data bases,1998,2072,1,53e9b260b7602d9703d01a49,a quantitative analysis and performance study for similaritysearch methods in highdimensional spaces,"roger weber, hansjörg schek, stephen blott",vldb,1998,4895,"{'hansjörg schek', 'roger weber', 'stephen blott'}",3,3,1.0,53908a7420f70186a0da453f53e9b260b7602d9703d01a49a quantitative analysis and performance study for similaritysearch methods in highdimensional spacesa quantitative analysis and performance study for similaritysearch methods in highdimensional spaces
53908a7420f70186a0da449e,planpertuple optimization solution  parallel execution of expensive userdefined functions,"felipe cariño, william oconnell",vldb 98 proceedings of the 24rd international conference on very large data bases,1998,2073,1,53e99c6eb7602d97025202f3,planpertuple optimization solution  parallel execution of expensive userdefined functions,"felipe cariño, william oconnell",vldb,1998,3987,"{'william oconnell', 'felipe cariño'}",2,2,1.0,53908a7420f70186a0da449e53e99c6eb7602d97025202f3planpertuple optimization solution  parallel execution of expensive userdefined functionsplanpertuple optimization solution  parallel execution of expensive userdefined functions
53908a7420f70186a0da4477,"dont scrap it, wrap it a wrapper architecture for legacy data sources","mary tork roth, peter m schwarz",vldb 97 proceedings of the 23rd international conference on very large data bases,1997,2074,1,53e9afb3b7602d97039ff677,"dont scrap it, wrap it a wrapper architecture for legacy data sources","mary tork roth, peter m schwarz",vldb,1997,3465,"{'peter m schwarz', 'mary tork roth'}",2,2,1.0,"53908a7420f70186a0da447753e9afb3b7602d97039ff677dont scrap it, wrap it a wrapper architecture for legacy data sourcesdont scrap it, wrap it a wrapper architecture for legacy data sources"
53908a7420f70186a0da4496,architecture of oracle parallel server,"roger bamford, d butler, boris klots, n macnaughton",vldb 98 proceedings of the 24rd international conference on very large data bases,1998,2075,1,53e9ab31b7602d97034bad80,architecture of oracle parallel server,"roger bamford, d butler, boris klots, n macnaughton",vldb,1998,3130,"{'boris klots', 'roger bamford', 'd butler', 'n macnaughton'}",4,4,1.0,53908a7420f70186a0da449653e9ab31b7602d97034bad80architecture of oracle parallel serverarchitecture of oracle parallel server
53908a7420f70186a0da45c8,design and analysis of parametric query optimization algorithms,sumit ganguly,vldb 98 proceedings of the 24rd international conference on very large data bases,1998,2078,1,53e9b768b7602d970430b127,design and analysis of parametric query optimization algorithms,sumit ganguly,vldb,1998,4307,{'sumit ganguly'},1,1,1.0,53908a7420f70186a0da45c853e9b768b7602d970430b127design and analysis of parametric query optimization algorithmsdesign and analysis of parametric query optimization algorithms
53908a7420f70186a0da45cc,"information, communication, and money for what can we charge and how can we meter it","stephen blott, henry f korth, abraham silberschatz",vldb 98 proceedings of the 24rd international conference on very large data bases,1998,2079,1,53e99f69b7602d970283b34d,"information, communication, and money for what can we charge and how can we meter it","stephen blott, henry f korth, abraham silberschatz",vldb,1998,4326,"{'henry f korth', 'stephen blott', 'abraham silberschatz'}",3,3,1.0,"53908a7420f70186a0da45cc53e99f69b7602d970283b34dinformation, communication, and money for what can we charge and how can we meter itinformation, communication, and money for what can we charge and how can we meter it"
53908a7420f70186a0da45cb,buffering and readahead strategies for external mergesort,"weiye zhang, peråke larson",vldb 98 proceedings of the 24rd international conference on very large data bases,1998,2080,1,53e9b34ab7602d9703e23a05,dynamic memory adjustment for external mergesort,"weiye zhang, peråke larson",vldb,1997,3683,"{'peråke larson', 'weiye zhang'}",2,2,0.51,53908a7420f70186a0da45cb53e9b34ab7602d9703e23a05buffering and readahead strategies for external mergesortdynamic memory adjustment for external mergesort
53908a7420f70186a0da45cb,buffering and readahead strategies for external mergesort,"weiye zhang, peråke larson",vldb 98 proceedings of the 24rd international conference on very large data bases,1998,2080,1,53e9bd4bb7602d97049db3ef,buffering and readahead strategies for external mergesort,"weiye zhang, peråke larson",vldb,1998,3884,"{'peråke larson', 'weiye zhang'}",2,2,1.0,53908a7420f70186a0da45cb53e9bd4bb7602d97049db3efbuffering and readahead strategies for external mergesortbuffering and readahead strategies for external mergesort
53908a7420f70186a0da45cf,from data independence to knowledge independence an ongoing story,laurent vieille,vldb 98 proceedings of the 24rd international conference on very large data bases,1998,2081,1,53e998fdb7602d970213c32c,from data independence to knowledge independence an ongoing story,laurent vieille,vldb,1998,4886,{'laurent vieille'},1,1,1.0,53908a7420f70186a0da45cf53e998fdb7602d970213c32cfrom data independence to knowledge independence an ongoing storyfrom data independence to knowledge independence an ongoing story
53908a7420f70186a0da45c4,dtls dataspot database exploration using plain language,"shaul dar, gadi entin, shai geva, eran palmon",vldb 98 proceedings of the 24rd international conference on very large data bases,1998,2082,1,53e9bc80b7602d970490276f,dtls dataspot database exploration using plain language,"shaul dar, gadi entin, shai geva, eran palmon",vldb,1998,3351,"{'shaul dar', 'eran palmon', 'shai geva', 'gadi entin'}",4,4,1.0,53908a7420f70186a0da45c453e9bc80b7602d970490276fdtls dataspot database exploration using plain languagedtls dataspot database exploration using plain language
53908a7420f70186a0da45d4,evaluating functional joins along nested reference sets in objectrelational and objectoriented databases,"reinhard braumandl, jens claußen, alfons kemper",vldb 98 proceedings of the 24rd international conference on very large data bases,1998,2083,1,53e9a301b7602d9702c0c4cc,evaluating functional joins along nested reference sets in objectrelational and objectoriented databases,"reinhard braumandl, jens claußen, alfons kemper",vldb,1998,3357,"{'reinhard braumandl', 'alfons kemper', 'jens claußen'}",3,3,1.0,53908a7420f70186a0da45d453e9a301b7602d9702c0c4ccevaluating functional joins along nested reference sets in objectrelational and objectoriented databasesevaluating functional joins along nested reference sets in objectrelational and objectoriented databases
53908a7420f70186a0da45c6,performance measurements of tertiary storage devices,"theodore johnson, ethan l miller",vldb 98 proceedings of the 24rd international conference on very large data bases,1998,2084,1,53e99dfeb7602d97026c1f38,performance measurements of tertiary storage devices,"theodore johnson, ethan l miller",vldb,1998,3973,"{'ethan l miller', 'theodore johnson'}",2,2,1.0,53908a7420f70186a0da45c653e99dfeb7602d97026c1f38performance measurements of tertiary storage devicesperformance measurements of tertiary storage devices
53908a7420f70186a0da45d6,atomicity versus anonymity distributed transactions for electronic commerce,j d tygar,vldb 98 proceedings of the 24rd international conference on very large data bases,1998,2085,1,53e9bd7bb7602d9704a2083a,atomicity versus anonymity distributed transactions for electronic commerce,j d tygar,vldb,1998,4412,{'j d tygar'},1,1,1.0,53908a7420f70186a0da45d653e9bd7bb7602d9704a2083aatomicity versus anonymity distributed transactions for electronic commerceatomicity versus anonymity distributed transactions for electronic commerce
53908a7420f70186a0da45ce,materialized views in oracle,"randall g bello, karl dias, alan downing, james j feenan, jr, james l finnerty, william d norcott, harry sun, andrew witkowski, mohamed ziauddin",vldb 98 proceedings of the 24rd international conference on very large data bases,1998,2086,1,53e99a5cb7602d97022c411f,materialized views in oracle,"randall g bello, karl dias, alan downing, james j feenan jr, james l finnerty, william d norcott, harry sun, andrew witkowski, mohamed ziauddin",vldb,1998,3892,"{'randall g bello', 'james l finnerty', 'karl dias', 'alan downing', 'andrew witkowski', 'harry sun', 'william d norcott', 'mohamed ziauddin'}",10,9,1.0,53908a7420f70186a0da45ce53e99a5cb7602d97022c411fmaterialized views in oraclematerialized views in oracle
53908a7420f70186a0da45db,microsoft english query 75 automatic extraction of semantics from relational databases and olap cubes,adam blum,vldb 99 proceedings of the 25th international conference on very large data bases,1999,2088,1,53e9a1dbb7602d9702ad7a61,microsoft english query 75 automatic extraction of semantics from relational databases and olap cubes,adam blum,vldb,1999,4726,{'adam blum'},1,1,1.0,53908a7420f70186a0da45db53e9a1dbb7602d9702ad7a61microsoft english query 75 automatic extraction of semantics from relational databases and olap cubesmicrosoft english query 75 automatic extraction of semantics from relational databases and olap cubes
53908a7420f70186a0da45d0,"topaz a costbased, ruledriven, multiphase parallelizer","clara nippl, bernhard mitschang",vldb 98 proceedings of the 24rd international conference on very large data bases,1998,2089,1,53e9a9f7b7602d970335ee05,"topaz a costbased, ruledriven, multiphase parallelizer","clara nippl, bernhard mitschang",vldb,1998,3466,"{'clara nippl', 'bernhard mitschang'}",2,2,1.0,"53908a7420f70186a0da45d053e9a9f7b7602d970335ee05topaz a costbased, ruledriven, multiphase parallelizertopaz a costbased, ruledriven, multiphase parallelizer"
53908a7420f70186a0da45d7,binding propagation in disjunctive databases,sergio greco,vldb 98 proceedings of the 24rd international conference on very large data bases,1998,2090,1,53e9aaa3b7602d970341d6e8,binding propagation in disjunctive databases,sergio greco,vldb,1998,3782,{'sergio greco'},1,1,1.0,53908a7420f70186a0da45d753e9aaa3b7602d970341d6e8binding propagation in disjunctive databasesbinding propagation in disjunctive databases
53908a7420f70186a0da45e0,"the new locking, logging, and recovery architecture of microsoft sql server 70",david campbell,vldb 99 proceedings of the 25th international conference on very large data bases,1999,2091,1,53e9a4aab7602d9702dc9086,"the new locking, logging, and recovery architecture of microsoft sql server 70",david campbell,vldb,1999,4715,{'david campbell'},1,1,1.0,"53908a7420f70186a0da45e053e9a4aab7602d9702dc9086the new locking, logging, and recovery architecture of microsoft sql server 70the new locking, logging, and recovery architecture of microsoft sql server 70"
53908a7420f70186a0da45d2,rtree based indexing of nowrelative bitemporal data,"rasa bliujute, christian s jensen, simonas saltenis, giedrius slivinskas",vldb 98 proceedings of the 24rd international conference on very large data bases,1998,2092,1,53e9b746b7602d97042e000e,rtree based indexing of nowrelative bitemporal data,"rasa bliujute, christian s jensen, simonas saltenis, giedrius slivinskas",vldb,1998,3478,"{'christian s jensen', 'simonas saltenis', 'giedrius slivinskas', 'rasa bliujute'}",4,4,1.0,53908a7420f70186a0da45d253e9b746b7602d97042e000ertree based indexing of nowrelative bitemporal datartree based indexing of nowrelative bitemporal data
