paper ID,paper title,author names,publication venue,year of publication,index
53e9acbcb7602d970369b25e,incremental data structures and algorithms for dynamic query interfaces,"egemen tanin, richard beigel, ben shneiderman",sigmod record,1996,3043
53e9babab7602d97046e7c3c,eiha deploying web and wap services using xml technology,"chiara biancheri, jeanchristophe r pazzaglia, gavino paddeu",sigmod record,2001,3044
53e9b700b7602d97042950b9,an introduction to remys fast polymorphic record projection,limsoon wong,sigmod record,1995,3045
53e9b1c2b7602d9703c5029f,exposing undergraduate students to database system internals,"anastassia ailamaki, joseph m hellerstein",sigmod record,2003,3046
53e9a757b7602d970308f864,"review of data on the web from relational to semistructured data and xml by serge abiteboul, peter buneman, and dan suciu morgan kaufmann 1999","fernando berzal galiano, nicolás marín",sigmod record,2003,3047
53e9985fb7602d9702096dfe,integrating modelling systems for environmental management information systems,"david j abel, kerry l taylor, dean kuo",sigmod record,1997,3048
53e9b61bb7602d970416f8ed,amicalola report database and information system research challenges and opportunities in semantic web and enterprises,"amit p sheth, robert meersman",sigmod record,2002,3049
53e9b8d4b7602d97044b3ccc,information systems research at rwth aachen,matthias jarke,sigmod record,1995,3056
53e9ab6fb7602d970350e60f,a research status report on adaptation for mobile data access,"brian noble, mahadev satyanarayanan",sigmod record,1995,3063
53e99a67b7602d97022d556a,matching large xml schemas,"erhard rahm, hong hai do, sabine massmann",sigmod record,2004,3064
53e9b3c7b7602d9703eb19ad,the bess object storage manager architecture overview,"alexandros biliris, euthimios panagos",sigmod record,1996,3074
53e99967b7602d97021a9954,promises and realities of active database systems,"eric simon, angelika kotz dittrich",vldb,1995,3076
53e99b0ab7602d970239c218,reminiscences on influential papers,"kenneth a ross, stefano ceri, luis gravano, peråke larson, leonid libkin, tova milo",sigmod record,2001,3081
53e9b6b0b7602d97042321a7,process automation as the foundation for ebusiness,"fabio casati, mingchien shan",vldb,2000,3096
53e9a85cb7602d97031a708b,a framework for clustering evolving data streams,"charu c aggarwal, jiawei han, jianyong wang, philip s yu",vldb,2003,3103
53e9a308b7602d9702c0f941,on a hierarchical indexing fuzzy contentbased image retrieval approach,krisztian vereb,vldb phd workshop,2003,3104
53e9a14db7602d9702a41c05,facilitating multimedia database exploration through visual interfaces and perpetual query reformulations,"wensyan li, k selçuk candan, kyoji hirata, yoshinori hara",vldb,1997,3110
53e9aa16b7602d97033854d4,w3qs a query system for the worldwide web,"david konopnicki, oded shmueli",vldb,1995,3121
53e9ab4fb7602d97034df792,an interpolated volume data model,"tianqiu wang, simone santini, amarnath gupta",vldb,2003,3122
53e99c19b7602d97024c579e,ambientdb complex query processing for p2p networks,caspar treijtel,vldb phd workshop,2003,3124
53e9ab32b7602d97034bc87f,a nanotechnologybased approach to data storage,"evangelos eleftheriou, peter bächtold, giovanni cherubini, ajay dholakia, christoph hagleitner, t loeliger, aggeliki pantazi, haralampos pozidis, t r albrecht, gerd karl binnig, michel despont, ute drechsler, urs dürig, bernd gotsmann, daniel jubin, walter häberle, mark a lantz, hugo e rothuizen, richard stutz, peter vettiger, dorothea wiesmann",vldb,2003,3125
53e9adfeb7602d970380564e,schema and database evolution in the o2 object database system,"fabrizio ferrandina, thorsten meyer, roberto zicari, guy ferran, joëlle madec",vldb,1995,3126
53e9b137b7602d9703bb69d8,aqua a fast decision support systems using approximate query answers,"swarup acharya, phillip b gibbons, viswanath poosala",vldb,1999,3127
53e9ba69b7602d9704687880,selectivity estimation without the attribute value independence assumption,"viswanath poosala, yannis e ioannidis",vldb,1997,3128
53e9ae69b7602d970388616d,alias an active learning led interactive deduplication system,"sunita sarawagi, anuradha bhamidipaty, alok kirpal, chandra mouli",vldb,2002,3129
53e9ab31b7602d97034bad80,architecture of oracle parallel server,"roger bamford, d butler, boris klots, n macnaughton",vldb,1998,3130
53e9b070b7602d9703ad5245,the zerodelay data warehouse mobilizing heterogeneous databases,eva kühn,vldb,2003,3131
53e9acefb7602d97036cc3aa,chicago a test and evaluation environment for coarsegrained optimization,"tobias kraft, holger schwarz",vldb,2004,3132
53e99d65b7602d970262044d,integrating heterogenous overlapping databases through objectoriented transformations,"vanja josifovski, tore risch",vldb,1999,3133
53e9b381b7602d9703e63e4d,type classification of semistructured documents,"markus tresch, neal palmer, allen luniewski",vldb,1995,3134
53e9bddbb7602d9704a89971,shooting stars in the sky an online algorithm for skyline queries,"donald kossmann, frank ramsak, steffen rost",vldb,2002,3135
53e9ab32b7602d97034bef0b,enabling endusers to construct dataintensive websites from xml repositories an examplebased approach,"atsuyuki morishima, seiichi koizumi, hiroyuki kitagawa, satoshi takano",vldb,2001,3136
53e9a40eb7602d9702d2c1fa,work and information practices in the sciences of biodiversity,geoffrey c bowker,vldb,2000,3137
53e9a238b7602d9702b3f983,the continued saga of dbir integration,"ricardo a baezayates, mariano p consens",vldb,2004,3138
53e9a8dbb7602d970322a19e,vertical data migration in large nearline document archives based on markovchain predictions,"achim kraiss, gerhard weikum",vldb,1997,3139
53e999ffb7602d9702247e35,computing iceberg queries efficiently,"min fang, narayanan shivakumar, hector garciamolina, rajeev motwani, jeffrey d ullman",vldb,1998,3140
53e9a92ab7602d9703278b75,"et tu, xml the downfall of the relational empire abstract",philip wadler,vldb,2001,3141
53e9a576b7602d9702e9fa27,is website management a database problem,"daniela florescu, alon y levy, dan suciu",vldb,1998,3142
53e99938b7602d9702177541,materialized views selection in a multidimensional database,"elena baralis, stefano paraboschi, ernest teniente",vldb,1997,3143
53e9b641b7602d97041a0ead,place a query processor for handling realtime spatiotemporal data streams,"mohamed f mokbel, xiaopeng xiong, walid g aref, susanne e hambrusch, sunil prabhakar, moustafa a hammad",vldb,2004,3144
53e9b365b7602d9703e48e19,the database group at university of hagen fernuniversitaet,"gunter schlageter, thomas berkel, eberhard heuel, silke mittrach, andreas scherer, wolfgang wilkes",sigmod record,1995,3145
53e9abdab7602d9703592eb5,exploiting main memory dbms features to improve realtime concurrency control protocols,"özgür ulusoy, alejandro p buchmann",sigmod record,1996,3146
53e9a97bb7602d97032d411e,"gio wiederhold speaks out on moving into academia in midcareer, how to be an effective consultant, why you should be a program manager as a funding agency, the need for ontology algebra and simulations, and more",marianne winslett,sigmod record,2001,3147
53e9aa5cb7602d97033ce572,componentbased ecommerce assesment of current practices and future directions,"martin bichler, arie segev, j leon zhao",sigmod record,1998,3148
53e9b213b7602d9703cab314,report on the edbt02 panel on scientific data integration,"omar boucelma, silvana castano, carole a goble, vanja josifovski, zoé lacroix, bertram ludäscher",sigmod record,2002,3149
53e9b732b7602d97042cd238,toward an ontologyenhanced information filtering agent,kwang mong sim,sigmod record,2004,3150
53e9b0abb7602d9703b1978b,enhanced nearest neighbour search on the rtree,"king lum cheung, ada waichee fu",sigmod record,1998,3151
53e99d28b7602d97025dabf7,peertopeer research at stanford,"mayank bawa, brian f cooper, arturo crespo, neil daswani, prasanna ganesan, hector garciamolina, sepandar d kamvar, sergio marti, mario t schlosser, qi sun, patrick vinograd, beverly yang",sigmod record,2003,3152
53e9abc5b7602d9703578ecd,xml and information retrieval a sigir 2000 workshop,"david carmel, yoëlle s maarek, aya soffer",sigmod record,2001,3153
53e9b594b7602d97040da65c,applying database visualization to the world wide web,"masum z hasan, alberto o mendelzon, dimitra vista",sigmod record,1996,3154
53e9bb72b7602d97047b70c0,an overview of data warehousing and olap technology,"surajit chaudhuri, umeshwar dayal",sigmod record,1997,3155
53e9981db7602d970203e320,sigmod program review,richard t snodgrass,sigmod record,2000,3156
53e9ab07b7602d970348e012,a framework for semantic gossiping,"karl aberer, philippe cudrémauroux, manfred hauswirth",sigmod record,2002,3157
53e9bd59b7602d97049f000f,data mining concepts and techniques  book review,"fernando berzal galiano, nicolás marín",sigmod record,2002,3158
53e9a366b7602d9702c710cd,data and knowledge base research at hong kong university of science and technology,"pamela drew, babak hamidzadeh, kamalakar karlapalem, alex chiayee kean, dik lun lee, qing li, frederick h lochovsky, chungdak shum, beat wüthrich",sigmod record,1995,3159
53e9b550b7602d970408948c,sensor the atomic computing particle,vijay kumar,sigmod record,2003,3160
53e9b701b7602d970429a32c,btree page size when caching is considered,david b lomet,sigmod record,1998,3161
53e9baf6b7602d97047284ad,dimacs summer school tutorial on new frontiers in data mining,"dimitrios gunopulos, nick koudas",sigmod record,2001,3162
53e9af46b7602d9703986ab6,managing and analyzing carbohydrate data,"kiyoko f aoki, nobuhisa ueda, atsuko yamaguchi, tatsuya akutsu, minoru kanehisa, hiroshi mamitsuka",sigmod record,2004,3163
53e9b9b4b7602d97045aa66b,report on xewa00 the xml enabled widearea searches for bioinformatics workshop,terence critchlow,sigmod record,2001,3164
53e99aacb7602d9702325e7d,guest editors introduction,asuman dogac,sigmod record,2002,3165
53e99800b7602d970200b604,editors notes,ling liu,sigmod record,2003,3166
53e9bddbb7602d9704a89963,semantic interoperability in global information systems a brief introduction to the research area and the special section,"aris m ouksel, amit p sheth",sigmod record,1999,3167
53e99809b7602d970201f956,chairs message,richard t snodgrass,sigmod record,1999,3168
53e99a04b7602d9702250b2d,david dewitt speaks out,marianne winslett,sigmod record,2002,3169
